year,timeframe,name,position,nfl_team,opp,bye_week,rost_pct,fpts
2026,restofseason,Spencer Shrader,K,IND,BAL,13,50.0,152.0
2026,restofseason,Falcons,DST,ATL,@PIT,11,35.0,136.3
2026,restofseason,Nick Folk,K,ATL,@PIT,11,15.0,131.0
2026,restofseason,Blake Grupe,K,NYJ,@TEN,13,18.0,122.0
2026,restofseason,Daniel Carlson,K,NO,@DET,8,6.0,122.0
2026,restofseason,Joey Slye,K,TEN,NYJ,9,12.0,120.0
2026,restofseason,Riley Patterson,K,MIA,@LV,6,2.0,119.0
2026,restofseason,Saints,DST,NO,@DET,8,24.0,118.2
2026,restofseason,Bills,DST,BUF,@HOU,7,35.0,117.9
2026,restofseason,Bengals,DST,CIN,TB,6,9.0,117.4
2026,restofseason,Jake Elliott,K,PHI,WAS,10,14.0,117.0
2026,restofseason,Drew Stevens,K,WAS,@PHI,7,3.0,116.0
2026,restofseason,Dolphins,DST,MIA,@LV,6,7.0,114.7
2026,restofseason,Titans,DST,TEN,NYJ,9,12.0,114.6
2026,restofseason,Chad Ryland,K,ARI,@LAC,14,4.0,113.0
2026,restofseason,Chris Boswell,K,PIT,ATL,9,28.0,110.0
2026,restofseason,Raiders,DST,LV,MIA,13,9.0,107.4
2026,restofseason,Buccaneers,DST,TB,@CIN,10,12.0,106.6
2026,restofseason,Commanders,DST,WAS,@PHI,7,5.0,103.9
2026,restofseason,Ryan Fitzgerald,K,CAR,CHI,5,2.0,103.0
2026,restofseason,Colts,DST,IND,BAL,13,9.0,102.9
2026,restofseason,Panthers,DST,CAR,CHI,5,6.0,100.7
2026,restofseason,Andre Szmyt,K,CLE,@JAC,11,2.0,100.0
2026,restofseason,Giants,DST,NYG,DAL,8,17.0,98.8
2026,restofseason,Matt Gay,K,LV,MIA,13,6.0,98.0
2026,restofseason,Cardinals,DST,ARI,@LAC,14,4.0,96.5
2026,restofseason,Jets,DST,NYJ,@TEN,13,7.0,92.1
2026,restofseason,Ben Sauls,K,NYG,DAL,8,1.0,77.0
2026,restofseason,Dominic Zvada,K,NYG,DAL,8,5.0,27.0
2026,restofseason,Elic Ayomanor,WR,TEN,NYJ,9,6.0,7.51
2026,restofseason,Calvin Ridley,WR,TEN,NYJ,9,32.0,7.01
2026,restofseason,Marquise Brown,WR,PHI,WAS,10,7.0,6.81
2026,restofseason,Darren Waller,TE,CAR,CHI,5,11.0,6.81
2026,restofseason,Jalen Nailor,WR,LV,MIA,13,25.0,6.81
2026,restofseason,David Njoku,TE,LAC,ARI,7,11.0,6.51
2026,restofseason,Chimere Dike,WR,TEN,NYJ,9,4.0,6.41
2026,restofseason,Kayshon Boutte,WR,HOU,BUF,8,35.0,6.11
2026,restofseason,Brenton Strange,TE,JAC,CLE,7,63.0,6.11
2026,restofseason,Pat Freiermuth,TE,PIT,ATL,9,11.0,6.11
2026,restofseason,Jalen McMillan,WR,TB,@CIN,10,18.0,6.11
2026,restofseason,Mason Taylor,TE,NYJ,@TEN,13,5.0,6.11
2026,restofseason,Omar Cooper Jr.,WR,NYJ,@TEN,13,14.0,6.01
2026,restofseason,Brock Wright,TE,DET,NO,6,1.0,5.81
2026,restofseason,Troy Franklin,WR,DEN,@KC,10,10.0,5.41
2026,restofseason,Cooper Kupp,WR,SEA,NE,11,26.0,5.41
2026,restofseason,Cade Otton,TE,TB,@CIN,10,25.0,5.41
2026,restofseason,Mike Gesicki,TE,CIN,TB,6,4.0,5.41
2026,restofseason,Keenan Allen,WR,IND,BAL,13,37.0,5.41
2026,restofseason,Oronde Gadsden II,TE,LAC,ARI,7,14.0,5.41
2026,restofseason,Devaughn Vele,WR,NO,@DET,8,6.0,5.41
2026,restofseason,Germie Bernard,WR,PIT,ATL,9,8.0,5.31
2026,restofseason,Rashid Shaheed,WR,SEA,NE,11,65.0,5.31
2026,restofseason,Bryce Lance,WR,NO,@DET,8,7.0,5.31
2026,restofseason,Malik Benson,WR,LV,MIA,13,3.0,5.31
2026,restofseason,Denzel Boston,WR,CLE,@JAC,11,50.0,5.31
2026,restofseason,Adonai Mitchell,WR,NYJ,@TEN,13,15.0,5.31
2026,restofseason,Colby Parkinson,TE,LAR,SF,11,6.0,5.11
2026,restofseason,Theo Johnson,TE,NYG,DAL,8,3.0,5.11
2026,restofseason,Terrance Ferguson,TE,LAR,SF,11,25.0,5.11
2026,restofseason,Malik Washington,WR,MIA,@LV,6,18.0,4.91
2026,restofseason,Tyjae Spears,RB,TEN,NYJ,9,57.0,4.8
2026,restofseason,Chigoziem Okonkwo,TE,WAS,@PHI,7,27.0,4.7
2026,restofseason,Antonio Williams,WR,WAS,@PHI,7,11.0,4.6
2026,restofseason,Dontayvion Wicks,WR,PHI,WAS,10,15.0,4.41
2026,restofseason,Jalen Tolbert,WR,MIA,@LV,6,1.0,4.41
2026,restofseason,Andrei Iosivas,WR,CIN,TB,6,2.0,4.41
2026,restofseason,Xavier Hutchinson,WR,HOU,BUF,8,2.0,4.41
2026,restofseason,Xavier Legette,WR,CAR,CHI,5,2.0,4.41
2026,restofseason,Gunnar Helm,TE,TEN,NYJ,9,5.0,4.41
2026,restofseason,Tyler Higbee,TE,LAR,SF,11,2.0,4.41
2026,restofseason,Jaylin Noel,WR,HOU,BUF,8,5.0,4.41
2026,restofseason,Will Kacmarek,TE,MIA,@LV,6,1.0,4.31
2026,restofseason,Caleb Douglas,WR,MIA,@LV,6,28.0,4.31
2026,restofseason,Zavion Thomas,WR,CHI,@CAR,10,5.0,4.31
2026,restofseason,Ted Hurst,WR,TB,@CIN,10,9.0,4.3
2026,restofseason,Charlie Kolar,TE,LAC,ARI,7,1.0,4.11
2026,restofseason,Jahdae Walker,WR,CHI,@CAR,10,1.0,4.11
2026,restofseason,Isaac TeSlaa,WR,DET,NO,6,8.0,4.11
2026,restofseason,Malachi Fields,WR,NYG,DAL,8,25.0,4.01
2026,restofseason,Kimani Vidal,RB,LAC,ARI,7,14.0,3.9
2026,restofseason,Ashton Dulin,WR,IND,BAL,13,1.0,3.7
2026,restofseason,Michael Mayer,TE,LV,MIA,13,2.0,3.7
2026,restofseason,Evan Engram,TE,DEN,@KC,10,8.0,3.7
2026,restofseason,Olamide Zaccheaus,WR,ATL,@PIT,11,1.0,3.7
2026,restofseason,Darnell Washington,TE,PIT,ATL,9,2.0,3.6
2026,restofseason,Noah Fant,TE,NO,@DET,8,1.0,3.5
2026,restofseason,George Holani,RB,SEA,NE,11,8.0,3.5
2026,restofseason,Ben Skowronek,WR,PIT,ATL,9,1.0,3.41
2026,restofseason,Daniel Bellinger,TE,TEN,NYJ,9,1.0,3.41
2026,restofseason,Tyquan Thornton,WR,KC,DEN,5,3.0,3.41
2026,restofseason,Demarcus Robinson,WR,SF,@LAR,8,1.0,3.41
2026,restofseason,Eli Stowers,TE,PHI,WAS,10,5.0,3.31
2026,restofseason,Roman Wilson,WR,PIT,ATL,9,2.0,3.31
2026,restofseason,Emanuel Wilson,RB,SEA,NE,11,6.0,3.2
2026,restofseason,Isaiah Bond,WR,CLE,@JAC,11,1.0,2.7
2026,restofseason,Devontez Walker,WR,BAL,@IND,13,1.0,2.7
2026,restofseason,Dawson Knox,TE,BUF,@HOU,7,2.0,2.7
2026,restofseason,Kendrick Bourne,WR,ARI,@LAC,14,1.0,2.7
2026,restofseason,Josh Palmer,WR,BUF,@HOU,7,1.0,2.7
2026,restofseason,Darnell Mooney,WR,NYG,DAL,8,3.0,2.7
2026,restofseason,Zachariah Branch,WR,ATL,@PIT,11,9.0,2.6
2026,restofseason,Jalen Brooks,WR,ARI,@LAC,14,1.0,2.5
2026,restofseason,Jaylen Wright,RB,MIA,@LV,6,9.0,2.5
2026,restofseason,Justice Hill,RB,BAL,@IND,13,17.0,1.9
2026,restofseason,Erick All,TE,CIN,TB,6,1.0,1.7
2026,restofseason,Tez Johnson,WR,TB,@CIN,10,2.0,1.41
2026,restofseason,Josh Oliver,TE,MIN,GB,6,1.0,1.41
2026,restofseason,Davis Allen,TE,LAR,SF,11,1.0,1.41
2026,restofseason,Luke McCaffrey,WR,WAS,@PHI,7,2.0,1.4
2026,restofseason,Ty Johnson,RB,BUF,@HOU,7,4.0,1.3
2026,restofseason,Connor Heyward,TE,LV,MIA,13,1.0,1.3
2026,restofseason,Ty Simpson,QB,LAR,SF,11,6.0,1.21
2026,restofseason,Kendre Miller,RB,NO,@DET,8,2.0,1.2
2026,restofseason,Roschon Johnson,RB,CHI,@CAR,10,3.0,1.2
2026,restofseason,Bauer Sharp,TE,TB,@CIN,10,1.0,0.7
2026,restofseason,Rasheen Ali,RB,BAL,@IND,13,1.0,0.7
2026,restofseason,Kameron Johnson,WR,TB,@CIN,10,1.0,0.7
2026,restofseason,Brycen Tremayne,WR,CAR,CHI,5,1.0,0.7
2026,restofseason,Tanner Koziol,TE,JAC,CLE,7,1.0,0.7
2026,restofseason,Kaden Wetjen,WR,PIT,ATL,9,1.0,0.7
2026,restofseason,Mack Hollins,WR,NE,@SEA,11,1.0,0.7
2026,restofseason,Kalif Raymond,WR,CHI,@CAR,10,1.0,0.7
2026,restofseason,Montorie Foster Jr.,WR,SEA,NE,11,1.0,0.7
2026,restofseason,Max Klare,TE,LAR,SF,11,2.0,0.7
2026,restofseason,Kyle Juszczyk,RB,SF,@LAR,8,1.0,0.7
2026,restofseason,Matthew Hibner,TE,BAL,@IND,13,1.0,0.7
2026,restofseason,Jahan Dotson,WR,ATL,@PIT,11,1.0,0.7
2026,restofseason,Elijah Higgins,TE,ARI,@LAC,14,1.0,0.7
2026,restofseason,Tommy Tremble,TE,CAR,CHI,5,1.0,0.7
2026,restofseason,Jake Tonges,TE,SF,@LAR,8,3.0,0.7
2026,restofseason,Jeremy Ruckert,TE,NYJ,@TEN,13,1.0,0.7
2026,restofseason,Adam Trautman,TE,DEN,@KC,10,1.0,0.7
2026,restofseason,Luke Schoonmaker,TE,DAL,@NYG,14,1.0,0.7
2026,restofseason,Jackson Meeks,WR,DET,NO,6,1.0,0.7
2026,restofseason,Jack Bech,WR,LV,MIA,13,3.0,0.7
2026,restofseason,Tai Felton,WR,MIN,GB,6,1.0,0.7
2026,restofseason,Arian Smith,WR,NYJ,@TEN,13,1.0,0.7
2026,restofseason,Pat Bryant,WR,DEN,@KC,10,7.0,0.7
2026,restofseason,Nate Boerkircher,TE,JAC,CLE,7,1.0,0.7
2026,restofseason,Cole Kmet,TE,CHI,@CAR,10,2.0,0.7
2026,restofseason,Brevyn Spann-Ford,TE,DAL,@NYG,14,1.0,0.7
2026,restofseason,CJ Daniels,WR,LAR,SF,11,1.0,0.7
2026,restofseason,Hunter Long,TE,ARI,@LAC,14,1.0,0.7
2026,restofseason,Austin Hooper,TE,ATL,@PIT,11,1.0,0.7
2026,restofseason,Josh Cuevas,TE,BAL,@IND,13,1.0,0.7
2026,restofseason,Ryan Miller,WR,MIA,@LV,6,1.0,0.7
2026,restofseason,Jelani Woods,TE,NYJ,@TEN,13,1.0,0.7
2026,restofseason,Lil'Jordan Humphrey,WR,DEN,@KC,10,1.0,0.7
2026,restofseason,Foster Moreau,TE,HOU,BUF,8,1.0,0.7
2026,restofseason,Tutu Atwell,WR,LAR,SF,11,1.0,0.7
2026,restofseason,Konata Mumpfield,WR,LAR,SF,11,1.0,0.7
2026,restofseason,Tre Harris,WR,LAC,ARI,7,8.0,0.7
2026,restofseason,Nate Adkins,TE,DEN,@KC,10,1.0,0.7
2026,restofseason,Demario Douglas,WR,NE,@SEA,11,2.0,0.7
2026,restofseason,Keon Coleman,WR,BUF,@HOU,7,5.0,0.7
2026,restofseason,Josh Cameron,WR,JAC,CLE,7,1.0,0.7
2026,restofseason,Jordan Whittington,WR,LAR,SF,11,1.0,0.7
2026,restofseason,Kyle Williams,WR,NE,@SEA,11,3.0,0.7
2026,restofseason,Drew Sample,TE,CIN,TB,6,1.0,0.7
2026,restofseason,Tim Patrick,WR,NYJ,@TEN,13,1.0,0.7
2026,restofseason,Payne Durham,TE,TB,@CIN,10,1.0,0.7
2026,restofseason,Odell Beckham Jr.,WR,NYG,DAL,8,4.0,0.7
2026,restofseason,John Bates,TE,WAS,@PHI,7,1.0,0.7
2026,restofseason,Charlie Woerner,TE,ATL,@PIT,11,1.0,0.7
2026,restofseason,Andrew Beck,RB,NYJ,@TEN,13,1.0,0.7
2026,restofseason,Tylan Wallace,WR,CLE,@JAC,11,1.0,0.7
2026,restofseason,Cade Stover,TE,HOU,BUF,8,1.0,0.7
2026,restofseason,Colbie Young,WR,CIN,TB,6,1.0,0.7
2026,restofseason,Jack Endries,TE,CIN,TB,6,1.0,0.7
2026,restofseason,Jackson Hawes,TE,BUF,@HOU,7,1.0,0.7
2026,restofseason,Mitchell Evans,TE,CAR,CHI,5,1.0,0.7
2026,restofseason,Ja'Tavion Sanders,TE,CAR,CHI,5,1.0,0.7
2026,restofseason,Sam Roush,TE,CHI,@CAR,10,1.0,0.7
2026,restofseason,KeAndre Lambert-Smith,WR,LAC,ARI,7,1.0,0.7
2026,restofseason,Ben Sinnott,TE,WAS,@PHI,7,1.0,0.7
2026,restofseason,Brenen Thompson,WR,LAC,ARI,7,2.0,0.7
2026,restofseason,Xavier Smith,WR,LAR,SF,11,1.0,0.7
2026,restofseason,Chris Manhertz,TE,NYG,DAL,8,1.0,0.7
2026,restofseason,Kevin Coleman Jr.,WR,MIA,@LV,6,1.0,0.7
2026,restofseason,Brashard Smith,RB,KC,DEN,5,2.0,0.7
2026,restofseason,Andrew Ogletree,TE,IND,BAL,13,1.0,0.7
2026,restofseason,Thomas Fidone II,TE,NYG,DAL,8,1.0,0.7
2026,restofseason,Marvin Mims,WR,DEN,@KC,10,2.0,0.7
2026,restofseason,Eli Raridon,TE,NE,@SEA,11,3.0,0.7
2026,restofseason,Treylon Burks,WR,WAS,@PHI,7,1.0,0.7
2026,restofseason,John Metchie III,WR,CAR,CHI,5,1.0,0.7
2026,restofseason,Cade Klubnik,QB,NYJ,@TEN,13,2.0,0.6
2026,restofseason,LaJohntay Wester,WR,BAL,@IND,13,1.0,0.6
2026,restofseason,Quinn Ewers,QB,JAC,CLE,7,1.0,0.6
2026,restofseason,Spencer Rattler,QB,NO,@DET,8,1.0,0.6
2026,restofseason,Jacob Saylors,RB,DET,NO,6,5.0,0.6
2026,restofseason,Raheim Sanders,RB,CLE,@JAC,11,1.0,0.6
2026,restofseason,Elijah Moore,WR,PHI,WAS,10,1.0,0.6
2026,restofseason,Jaylin Lane,WR,WAS,@PHI,7,1.0,0.6
2026,restofseason,Davis Mills,QB,HOU,BUF,8,1.0,0.6
2026,restofseason,KaVontae Turpin,WR,DAL,@NYG,14,2.0,0.6
2026,restofseason,Marlin Klein,TE,HOU,BUF,8,2.0,0.6
2026,restofseason,Gardner Minshew,QB,ARI,@LAC,14,1.0,0.6
2026,restofseason,Drew Lock,QB,SEA,NE,11,1.0,0.6
2026,restofseason,Chris Bell,WR,MIA,@LV,6,26.0,0.6
2026,restofseason,Cole Payton,QB,PHI,WAS,10,1.0,0.6
2026,restofseason,Sam Howell,QB,DAL,@NYG,14,1.0,0.6
2026,restofseason,Seth McGowan,RB,IND,BAL,13,8.0,0.6
2026,restofseason,Kyle McCord,QB,MIA,@LV,6,1.0,0.6
2026,restofseason,Joe Flacco,QB,CIN,TB,6,2.0,0.6
2026,restofseason,Ollie Gordon II,RB,MIA,@LV,6,3.0,0.6
2026,restofseason,Isaiah Davis,RB,NYJ,@TEN,13,2.0,0.6
2026,restofseason,Jalon Daniels,QB,TB,@CIN,10,1.0,0.6
2026,restofseason,Mason Rudolph,QB,PIT,ATL,9,1.0,0.6
2026,restofseason,Brady Cook,QB,MIA,@LV,6,1.0,0.6
2026,restofseason,Demond Claiborne,RB,MIN,GB,6,7.0,0.6
2026,restofseason,Devin Singletary,RB,NYG,DAL,8,2.0,0.6
2026,restofseason,Zonovan Knight,RB,ARI,@LAC,14,1.0,0.6
2026,restofseason,Anthony Richardson,QB,IND,BAL,13,2.0,0.6
2026,restofseason,Kenny Pickett,QB,CAR,CHI,5,1.0,0.6
2026,restofseason,Tyler Huntley,QB,BAL,@IND,13,1.0,0.6
2026,restofseason,Michael Burton,RB,CLE,@JAC,11,1.0,0.6
2026,restofseason,Tanner McKee,QB,PHI,WAS,10,1.0,0.6
2026,restofseason,Tyrod Taylor,QB,GB,@MIN,11,1.0,0.6
2026,restofseason,Mitch Trubisky,QB,TEN,NYJ,9,1.0,0.6
2026,restofseason,Justin Fields,QB,KC,DEN,5,3.0,0.6
2026,restofseason,Corey Kiner,RB,NE,@SEA,11,1.0,0.6
2026,restofseason,Sean Tucker,RB,TB,@CIN,10,5.0,0.6
2026,restofseason,J.J. McCarthy,QB,MIN,GB,6,3.0,0.6
2026,restofseason,Ke'Shawn Williams,WR,CIN,TB,6,1.0,0.6
2026,restofseason,Joshua Dobbs,QB,DET,NO,6,1.0,0.6
2026,restofseason,Stetson Bennett,QB,LAR,SF,11,1.0,0.6
2026,restofseason,Nicholas Singleton,RB,TEN,NYJ,9,12.0,0.6
2026,restofseason,Derius Davis,WR,LAC,ARI,7,1.0,0.6
2026,restofseason,Jarrett Stidham,QB,DEN,@KC,10,1.0,0.6
2026,restofseason,Isaiah Williams,WR,NYJ,@TEN,13,1.0,0.6
2026,restofseason,Cooper Rush,QB,ATL,@PIT,11,1.0,0.6
2026,restofseason,Jameis Winston,QB,NYG,DAL,8,2.0,0.6
2026,restofseason,Eli Heidenreich,RB,PIT,ATL,9,2.0,0.6
2026,restofseason,Marcus Mariota,QB,WAS,@PHI,7,2.0,0.3
2026,restofseason,Mac Jones,QB,SF,@LAR,8,3.0,0.3
2026,restofseason,Dylan Laube,RB,LV,MIA,13,1.0,0.3
2026,restofseason,Travis Vokolek,TE,ARI,@LAC,14,1.0,0.0
2026,restofseason,Tyler Davis,WR,MIA,@LV,6,0.0,0.0
2026,restofseason,CJ Williams,WR,JAC,CLE,7,1.0,0.0
2026,restofseason,Otis Anderson,RB,LAR,SF,11,1.0,0.0
2026,restofseason,Chase Roberts,WR,LV,MIA,13,1.0,0.0
2026,restofseason,Theo Wease Jr.,WR,LAC,ARI,7,1.0,0.0
2026,restofseason,Keshunn Abram,WR,NYJ,@TEN,13,1.0,0.0
2026,restofseason,Donald Parham Jr.,TE,PIT,ATL,9,1.0,0.0
2026,restofseason,Tyler Davis,TE,NE,@SEA,11,1.0,0.0
2026,restofseason,Duece Watts,WR,PIT,ATL,9,0.0,0.0
2026,restofseason,Jontre Kirklin,WR,SF,@LAR,8,1.0,0.0
2026,restofseason,Jaaron Hayek,WR,KC,DEN,5,1.0,0.0
2026,restofseason,Tyshaun James,WR,ATL,@PIT,11,0.0,0.0
2026,restofseason,Kevin Harris,RB,JAC,CLE,7,1.0,0.0
2026,restofseason,Heinrich Haarberg,TE,CAR,CHI,5,1.0,0.0
2026,restofseason,Tanner Arkin,TE,NE,@SEA,11,1.0,0.0
2026,restofseason,Drew Biber,TE,CLE,@JAC,11,1.0,0.0
2026,restofseason,Changa Hodge,WR,ARI,@LAC,14,1.0,0.0
2026,restofseason,Rashod Owens,WR,CIN,TB,6,1.0,0.0
2026,restofseason,Tay Martin,WR,DET,NO,6,1.0,0.0
2026,restofseason,Tyler Mabry,TE,CAR,CHI,5,1.0,0.0
2026,restofseason,Myles Gaskin,RB,SEA,NE,11,1.0,0.0
2026,restofseason,Eli Stove,WR,LAC,ARI,7,1.0,0.0
2026,restofseason,Anthony Ratliff-Williams,WR,SEA,NE,11,1.0,0.0
2026,restofseason,Diontae Johnson,WR,CLE,@JAC,11,1.0,0.0
2026,restofseason,Nick Brossette,RB,DET,NO,6,1.0,0.0
2026,restofseason,Devin Leary,QB,BAL,@IND,13,1.0,0.0
2026,restofseason,Xavier Johnson,WR,CIN,TB,6,1.0,0.0
2026,restofseason,Brock Rechsteiner,WR,NO,@DET,8,1.0,0.0
2026,restofseason,Xavier Turner,RB,SEA,NE,11,1.0,0.0
2026,restofseason,Barion Brown,WR,NO,@DET,8,1.0,0.0
2026,restofseason,Payton Thorne,QB,CIN,TB,6,1.0,0.0
2026,restofseason,Mike Boone,RB,MIA,@LV,6,1.0,0.0
2026,restofseason,Qadir Ismail,TE,CHI,@CAR,10,0.0,0.0
2026,restofseason,Keith Kirkwood,WR,BAL,@IND,13,1.0,0.0
2026,restofseason,Kearis Jackson,WR,HOU,BUF,8,1.0,0.0
2026,restofseason,Will Dissly,TE,LAC,ARI,7,1.0,0.0
2026,restofseason,Jaleel McLaughlin,RB,CLE,@JAC,11,1.0,0.0
2026,restofseason,John Paddock,QB,ATL,@PIT,11,0.0,0.0
2026,restofseason,Jalen McCleskey,WR,NO,@DET,8,1.0,0.0
2026,restofseason,Skyy Moore,WR,GB,@MIN,11,1.0,0.0
2026,restofseason,Christian Trahan,TE,CIN,TB,6,1.0,0.0
2026,restofseason,JJ Galbreath,TE,IND,BAL,13,1.0,0.0
2026,restofseason,Jalen Virgil,WR,BUF,@HOU,7,1.0,0.0
2026,restofseason,Chase Garbers,QB,LV,MIA,13,1.0,0.0
2026,restofseason,Jadon Haselwood,WR,PHI,WAS,10,1.0,0.0
2026,restofseason,De'Mornay Pierson-El,WR,DEN,@KC,10,1.0,0.0
2026,restofseason,Damion Jeanpiere,WR,CAR,CHI,5,0.0,0.0
2026,restofseason,DeeJay Dallas,RB,MIN,GB,6,1.0,0.0
2026,restofseason,Devante Davis,WR,PHI,WAS,10,1.0,0.0
2026,restofseason,Bailey Gaither,WR,BAL,@IND,13,1.0,0.0
2026,restofseason,Jermaine Terry II,TE,CLE,@JAC,11,1.0,0.0
2026,restofseason,Christopher Ezeala,RB,BAL,@IND,13,0.0,0.0
2026,restofseason,Warren Jackson,WR,LAR,SF,11,1.0,0.0
2026,restofseason,Dean Connors,RB,LAR,SF,11,1.0,0.0
2026,restofseason,Ben Johnson,TE,LAC,ARI,7,1.0,0.0
2026,restofseason,Ty Pezza,TE,BAL,@IND,13,1.0,0.0
2026,restofseason,Darius Clark,RB,CAR,CHI,5,1.0,0.0
2026,restofseason,J'Mari Taylor,RB,JAC,CLE,7,1.0,0.0
2026,restofseason,Kameron Brown,WR,TB,@CIN,10,1.0,0.0
2026,restofseason,Stevo Klotz,TE,LAC,ARI,7,1.0,0.0
2026,restofseason,Kendric Pryor,WR,CIN,TB,6,0.0,0.0
2026,restofseason,AJ Dillon,RB,CAR,CHI,5,3.0,0.0
2026,restofseason,Tanner Taula,TE,TB,@CIN,10,1.0,0.0
2026,restofseason,Terique Owens,WR,SF,@LAR,8,1.0,0.0
2026,restofseason,Joseph Scates,WR,JAC,CLE,7,1.0,0.0
2026,restofseason,Dallin Holker,TE,NO,@DET,8,1.0,0.0
2026,restofseason,Lincoln Victor,WR,DEN,@KC,10,1.0,0.0
2026,restofseason,Jacob Warren,TE,NE,@SEA,11,1.0,0.0
2026,restofseason,Kole Wilson,WR,CLE,@JAC,11,1.0,0.0
2026,restofseason,Ryan McDaniel,WR,JAC,CLE,7,1.0,0.0
2026,restofseason,Dean Patterson,WR,TB,@CIN,10,1.0,0.0
2026,restofseason,Will Mallory,TE,IND,BAL,13,1.0,0.0
2026,restofseason,Casey Washington,WR,CAR,CHI,5,1.0,0.0
2026,restofseason,Darece Roberson Jr.,WR,SEA,NE,11,1.0,0.0
2026,restofseason,Matthew Henry,WR,TB,@CIN,10,0.0,0.0
2026,restofseason,Griffin Hebert,TE,PHI,WAS,10,1.0,0.0
2026,restofseason,TJ Harden,RB,SEA,NE,11,1.0,0.0
2026,restofseason,Ayir Asante,WR,NYG,DAL,8,1.0,0.0
2026,restofseason,Tayvion Robinson,WR,CAR,CHI,5,1.0,0.0
2026,restofseason,Jaheim Bell,TE,PIT,ATL,9,1.0,0.0
2026,restofseason,Jeff Foreman,WR,LV,MIA,13,1.0,0.0
2026,restofseason,Slade Bolden,WR,ATL,@PIT,11,1.0,0.0
2026,restofseason,Israel Abanikanda,RB,DAL,@NYG,14,1.0,0.0
2026,restofseason,Ulysses Bentley IV,RB,IND,BAL,13,1.0,0.0
2026,restofseason,Keric Wheatfall,WR,PHI,WAS,10,0.0,0.0
2026,restofseason,Anderson Castle,RB,IND,BAL,13,1.0,0.0
2026,restofseason,Tank Dell,WR,HOU,BUF,8,21.0,0.0
2026,restofseason,Anthony Hankerson,RB,SEA,NE,11,1.0,0.0
2026,restofseason,Harrison Bryant,TE,SEA,NE,11,1.0,0.0
2026,restofseason,Justyn Ross,WR,KC,DEN,5,1.0,0.0
2026,restofseason,Jordan Murray,TE,CHI,@CAR,10,0.0,0.0
2026,restofseason,Travis Koontz,TE,LV,MIA,13,0.0,0.0
2026,restofseason,Trishton Jackson,WR,ARI,@LAC,14,1.0,0.0
2026,restofseason,Chris Evans,RB,CIN,TB,6,1.0,0.0
2026,restofseason,Keilan Robinson,RB,NYJ,@TEN,13,1.0,0.0
2026,restofseason,Jaydn Ott,RB,KC,DEN,5,1.0,0.0
2026,restofseason,Lan Larison,RB,NE,@SEA,11,1.0,0.0
2026,restofseason,Mante Morrow,WR,LAC,ARI,7,1.0,0.0
2026,restofseason,Braxton Westfield,WR,IND,BAL,13,1.0,0.0
2026,restofseason,Derrick Deese Jr.,TE,DET,NO,6,0.0,0.0
2026,restofseason,Mikey Daniel,RB,CAR,CHI,5,0.0,0.0
2026,restofseason,Dae'Quan Wright,TE,CLE,@JAC,11,1.0,0.0
2026,restofseason,Jalen White,RB,GB,@MIN,11,1.0,0.0
2026,restofseason,Carson Wentz,QB,MIN,GB,6,1.0,0.0
2026,restofseason,Dylan Soehner,TE,NO,@DET,8,1.0,0.0
2026,restofseason,Tyren Montgomery,WR,TEN,NYJ,9,1.0,0.0
2026,restofseason,Carsen Ryan,TE,CLE,@JAC,11,1.0,0.0
2026,restofseason,Gunnar Oakes,TE,DET,NO,6,1.0,0.0
2026,restofseason,Alexander Mattison,RB,MIA,@LV,6,1.0,0.0
2026,restofseason,Tyreik McAllister,RB,LV,MIA,13,1.0,0.0
2026,restofseason,Baylor Cupp,TE,ARI,@LAC,14,1.0,0.0
2026,restofseason,Jacardia Wright,RB,SEA,NE,11,1.0,0.0
2026,restofseason,Jake Phillips,TE,PIT,ATL,9,1.0,0.0
2026,restofseason,Chris Myarick,TE,LV,MIA,13,1.0,0.0
2026,restofseason,Temuchin Hodges,TE,PIT,ATL,9,1.0,0.0
2026,restofseason,Feleipe Franks,TE,CAR,CHI,5,1.0,0.0
2026,restofseason,Dominique Dafney,TE,CAR,CHI,5,0.0,0.0
2026,restofseason,Emmanuel Henderson Jr.,WR,SEA,NE,11,1.0,0.0
2026,restofseason,Riley Lees,WR,CIN,TB,6,1.0,0.0
2026,restofseason,Jabari Small,RB,DET,NO,6,1.0,0.0
2026,restofseason,Tanner Mordecai,QB,SF,@LAR,8,1.0,0.0
2026,restofseason,Jimmy Horn Jr.,WR,CAR,CHI,5,1.0,0.0
2026,restofseason,DJ Williams,RB,TB,@CIN,10,1.0,0.0
2026,restofseason,Trevon Grimes,WR,PHI,WAS,10,1.0,0.0
2026,restofseason,Cam Sutton,TE,SEA,NE,11,1.0,0.0
2026,restofseason,Daniel Crawford,TE,GB,@MIN,11,0.0,0.0
2026,restofseason,Antwane Wells Jr.,WR,ATL,@PIT,11,1.0,0.0
2026,restofseason,Quintin Morris,TE,JAC,CLE,7,1.0,0.0
2026,restofseason,Zack Kuntz,TE,DAL,@NYG,14,1.0,0.0
2026,restofseason,Greg Desrosiers Jr.,RB,LAC,ARI,7,1.0,0.0
2026,restofseason,Trebor Pena,WR,JAC,CLE,7,1.0,0.0
2026,restofseason,Ben VanSumeren,RB,KC,DEN,5,1.0,0.0
2026,restofseason,Stevie Scott III,RB,ARI,@LAC,14,1.0,0.0
